#Coverage (X)	Coverage
1.0	91.28721255607053
2.0	91.27878580205824
3.0	90.65423289104953
4.0	90.30314574661143
5.0	89.58194397140286
6.0	89.00772383435941
7.0	88.37029268994618
8.0	87.8968002144992
9.0	87.3382741303828
10.0	86.87747354734252
11.0	86.29586188405241
12.0	85.84435764634756
13.0	85.28481703902084
14.0	84.84022812279044
15.0	84.31760373758632
16.0	83.87520950421907
17.0	83.35417936977404
18.0	82.89551135593098
19.0	82.32700567615385
20.0	81.82862632522094
21.0	0.410115831634684
22.0	0.0015528416484471563
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
