#Mapping quality	mapping quality
30.0	425.0
31.0	34.0
32.0	125.0
33.0	42.0
34.0	173.0
35.0	126.0
36.0	843.0
37.0	63.0
38.0	157.0
39.0	122.0
40.0	204.0
41.0	265.0
42.0	244.0
43.0	341.0
44.0	738.0
45.0	595.0
46.0	440.0
47.0	578.0
48.0	782.0
49.0	1009.0
50.0	832.0
51.0	958.0
52.0	1446.0
53.0	1438.0
54.0	1883.0
55.0	1883.0
56.0	2416.0
57.0	2606.0
58.0	3628.0
59.0	4988.0
60.0	4541099.0
