#Coverage (X)	Coverage
1.0	94.93930977223954
2.0	94.9229945826531
3.0	94.67141353104803
4.0	94.46691463822413
5.0	94.22699025126013
6.0	94.00835014715763
7.0	93.74943968297185
8.0	93.53260087518156
9.0	93.26503590687506
10.0	93.04531916589629
11.0	92.79015622622211
12.0	92.57184739500461
13.0	92.31827870608952
14.0	92.10315837639018
15.0	91.85234339333168
16.0	91.6320883339148
17.0	91.33079564500383
18.0	91.09180296302891
19.0	90.77338760687432
20.0	90.47915517132502
21.0	0.2051614385939189
22.0	0.013789233838295445
23.0	0.006252775704453484
24.0	0.005051911496309458
25.0	0.004265138394430323
26.0	0.004265138394430323
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
