#Coverage	Number of genomic locations
0.0	313748.0
1.0	814.0
2.0	8850.0
3.0	7280.0
4.0	9538.0
5.0	7972.0
6.0	10522.0
7.0	9180.0
8.0	11308.0
9.0	9414.0
10.0	11905.0
11.0	9316.0
12.0	11929.0
13.0	9351.0
14.0	12522.0
15.0	10298.0
16.0	14507.0
17.0	12494.0
18.0	21908.0
19.0	18975.0
20.0	4298774.0
21.0	7402.0
22.0	307.0
23.0	100.0
24.0	409.0
25.0	100.0
26.0	307.0
27.0	63.0
28.0	67.0
29.0	32.0
30.0	48.0
31.0	68.0
32.0	34.0
33.0	168.0
34.0	22.0
35.0	42.0
36.0	15.0
37.0	16.0
38.0	24.0
39.0	10.0
40.0	16.0
