#Coverage (X)	Coverage
1.0	93.52972294199309
2.0	90.15974599651543
3.0	82.89983860799134
4.0	71.37052768664898
5.0	56.92290969397632
6.0	42.007907069673934
7.0	28.871529269512223
8.0	18.545132307284575
9.0	11.266466591647145
10.0	6.589597410274209
11.0	3.75744199360021
12.0	2.1632119390747704
13.0	1.2830405881749982
14.0	0.8108524997127091
15.0	0.5467866012540554
16.0	0.3922892095104089
17.0	0.2957024589764927
18.0	0.23563854401423612
19.0	0.1932149101784404
20.0	0.16215807720934095
21.0	0.14315129543224714
22.0	0.1258629917461178
23.0	0.11060373448063388
24.0	0.09749775096767621
25.0	0.08370851712939498
26.0	0.07107873838862133
27.0	0.05996039218568683
28.0	0.05095391062464216
29.0	0.04292054316330507
30.0	0.03656424468229602
31.0	0.030684150973485202
32.0	0.02538378481342818
33.0	0.02018694142992672
34.0	0.016128848588635947
35.0	0.013913461170176333
36.0	0.011801596528272285
37.0	0.010165936658566466
38.0	0.008716617786674874
39.0	0.0074329353572863965
40.0	0.006439116702281922
41.0	0.00498979783039033
42.0	0.003995979175385855
43.0	0.003147092407559171
44.0	0.002505251192857827
45.0	0.001987637310037371
46.0	0.0013665006506613508
47.0	0.0011594550975360107
48.0	9.317049890995577E-4
49.0	8.48886767855106E-4
50.0	6.832503253519917E-4
51.0	5.590229934711033E-4
