#Coverage (X)	Coverage
1.0	91.60442704801697
2.0	84.87389372972895
3.0	74.5539979978695
4.0	62.335887930383
5.0	49.855844533635064
6.0	38.514489565421734
7.0	28.99817903436025
8.0	21.372070176019776
9.0	15.525849119694072
10.0	11.18205411963713
11.0	7.99651335288533
12.0	5.7269214086137055
13.0	4.098052633050045
14.0	2.9580184084201164
15.0	2.138097313480415
16.0	1.5668379278466915
17.0	1.1634510766886308
18.0	0.8727177109871747
19.0	0.6571625856262671
20.0	0.5095805153570723
21.0	0.40243444161366426
22.0	0.324585313637769
23.0	0.26489408067114084
24.0	0.22137310540377086
25.0	0.187231293693074
26.0	0.15905239391243242
27.0	0.13499370063902916
28.0	0.11760187417633006
29.0	0.10354348111897593
30.0	0.09170047548009563
31.0	0.08130678871310693
32.0	0.07339764858363651
33.0	0.06565414489666921
34.0	0.05952559652409661
35.0	0.05250675227307511
36.0	0.047827522772394104
37.0	0.04302406593983221
38.0	0.03737172233945785
39.0	0.032920242947213296
40.0	0.02890355921654475
41.0	0.025735762253702887
42.0	0.02323051106085927
43.0	0.020186941429884087
44.0	0.017557462905159582
45.0	0.015279961820752419
46.0	0.013105983512915031
47.0	0.01124257353477276
48.0	0.009565504554444715
49.0	0.008116185682553123
50.0	0.0072051852487931
51.0	0.006128548372529963
