#Coverage	Number of genomic locations
0.0	243089.0
1.0	1406.0
2.0	6403.0
3.0	4737.0
4.0	6277.0
5.0	4836.0
6.0	6531.0
7.0	5110.0
8.0	6759.0
9.0	5040.0
10.0	7165.0
11.0	5483.0
12.0	8026.0
13.0	5406.0
14.0	8078.0
15.0	6874.0
16.0	11298.0
17.0	8571.0
18.0	19204.0
19.0	15729.0
20.0	4438916.0
21.0	3315.0
22.0	386.0
23.0	49.0
24.0	307.0
25.0	35.0
26.0	115.0
27.0	37.0
28.0	69.0
29.0	42.0
30.0	65.0
31.0	30.0
32.0	74.0
33.0	68.0
34.0	123.0
35.0	13.0
36.0	46.0
37.0	4.0
38.0	9.0
39.0	42.0
40.0	14.0
41.0	30.0
42.0	9.0
43.0	12.0
44.0	23.0
