#Coverage (X)	Coverage
1.0	86.26252754999891
2.0	86.25159554479379
3.0	85.37032685246244
4.0	84.94865787896325
5.0	84.12472010029286
6.0	83.4999187346204
7.0	82.77969007351152
8.0	82.25747977941367
9.0	81.62541111482642
10.0	81.12026137430627
11.0	80.47200174746447
12.0	79.97639680694348
13.0	79.38548879831797
14.0	78.90195461354429
15.0	78.32230988300891
16.0	77.84596017892876
17.0	77.29155430131961
18.0	76.81899353086169
19.0	76.25997053741779
20.0	75.76068018605113
21.0	0.4390607999618936
22.0	0.005569525379115703
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
