#Coverage	Number of genomic locations
0.0	324314.0
1.0	1262.0
2.0	13958.0
3.0	10951.0
4.0	13092.0
5.0	11813.0
6.0	13940.0
7.0	11206.0
8.0	13533.0
9.0	11432.0
10.0	13125.0
11.0	11476.0
12.0	12787.0
13.0	11022.0
14.0	13719.0
15.0	11620.0
16.0	15524.0
17.0	12702.0
18.0	21320.0
19.0	19891.0
20.0	4249790.0
21.0	9486.0
22.0	452.0
23.0	345.0
24.0	181.0
25.0	154.0
26.0	119.0
27.0	59.0
28.0	71.0
29.0	58.0
30.0	99.0
31.0	80.0
32.0	191.0
33.0	58.0
34.0	25.0
