#Coverage (X)	Coverage
1.0	93.28522284830497
2.0	93.2590936995003
3.0	92.97009951644512
4.0	92.74336393121533
5.0	92.47229989306098
6.0	92.22771698115162
7.0	91.93909548009205
8.0	91.70708023325753
9.0	91.42688548621025
10.0	91.19019100987504
11.0	90.91844372139536
12.0	90.68083824462639
13.0	90.41608909584242
14.0	90.18788348718543
15.0	89.90383769284999
16.0	89.66325076011599
17.0	89.34183324344106
18.0	89.07884398185867
19.0	88.63742286259111
20.0	88.22558855286546
21.0	0.2355764303483312
22.0	0.03917301865170941
23.0	0.029814559650347405
24.0	0.022671488067459222
25.0	0.018923963555849355
26.0	0.01573546203768217
27.0	0.013271619955460778
28.0	0.01205005119200564
29.0	0.010580027764802935
30.0	0.00937916355665891
31.0	0.00732941258070241
32.0	0.005673048155685478
33.0	0.0017184780909502706
34.0	5.176138828062449E-4
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
