#Mapping quality	mapping quality
30.0	19.0
32.0	421.0
33.0	374.0
34.0	37.0
35.0	320.0
36.0	441.0
37.0	430.0
38.0	168.0
39.0	122.0
40.0	162.0
41.0	370.0
42.0	339.0
43.0	385.0
44.0	467.0
45.0	215.0
46.0	479.0
47.0	598.0
48.0	617.0
49.0	676.0
50.0	845.0
51.0	625.0
52.0	1107.0
53.0	574.0
54.0	850.0
55.0	755.0
56.0	1035.0
57.0	1870.0
58.0	2147.0
59.0	2152.0
60.0	4486941.0
