#Coverage (X)	Coverage
1.0	92.95208655332303
2.0	89.73685545425276
3.0	86.16759716389001
4.0	82.41270183059325
5.0	78.63956578406598
6.0	74.84897579741006
7.0	71.11188638168227
8.0	67.44169338416992
9.0	63.87686586864409
10.0	60.386947434239744
11.0	57.05293430134031
12.0	53.85062284478519
13.0	50.80603869060251
14.0	47.90017505701517
15.0	45.1038385210322
16.0	42.43255749913817
17.0	39.882687989598026
18.0	37.44536844273792
19.0	35.13830125335025
20.0	32.96624846915694
21.0	30.91910626716536
22.0	28.977515888158123
23.0	27.13897208094238
24.0	25.37983024335098
25.0	23.72197509034949
26.0	22.1437703616361
27.0	20.649646832047736
28.0	19.24043268379691
29.0	17.905982684780383
30.0	16.642425083154663
31.0	15.450029038138823
32.0	14.325357593550947
33.0	13.25913510861092
34.0	12.270368365095848
35.0	11.330899167780402
36.0	10.465034664601731
37.0	9.649295889835201
38.0	8.865317902918406
39.0	8.14976847131021
40.0	7.479106515620032
41.0	6.852131171639726
42.0	6.254784046311954
43.0	5.690999005146125
44.0	5.164171595213531
45.0	4.679043159680788
46.0	4.233087742799739
47.0	3.820238909863761
48.0	3.435237703823418
49.0	3.086469469580365
50.0	2.7696897732954824
51.0	2.486058070066292
