#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	1.1199211575505084E-5
17.0	2.2398423151010167E-5
18.0	5.5996057877525415E-5
19.0	5.599605787752542E-5
20.0	1.3439053890606102E-4
21.0	3.0237871253863726E-4
22.0	2.015858083590915E-4
23.0	2.6878107781212203E-4
24.0	5.039645208977288E-4
25.0	9.743314070689424E-4
26.0	0.0012543116964565694
27.0	0.0019262643909868744
28.0	0.0023182367961295525
29.0	0.003158177664292434
30.0	0.003863727993549254
31.0	0.004322895668144962
32.0	0.005543609729875017
33.0	0.0062715584822828465
34.0	0.0073802804282578505
35.0	0.008097029969090177
36.0	0.010314473861040183
37.0	0.011624781615374277
38.0	0.013618241275814182
39.0	0.016182860726604846
40.0	0.018232316444922278
41.0	0.022969582941360926
42.0	0.026586928280249066
43.0	0.031245800295659182
44.0	0.039152443667965775
45.0	0.04728307127178247
46.0	0.05628723737848854
47.0	0.06422747838552166
48.0	0.07131657931281639
49.0	0.07691618510056891
50.0	0.07915602741566993
51.0	0.08102629574877929
52.0	0.0636675178067464
53.0	0.05895264973345876
54.0	0.04770864131165166
55.0	0.03693499977601577
56.0	0.02634054562558796
57.0	0.0178403440397796
58.0	0.012061550866818975
59.0	0.007817049679702547
60.0	0.005230031805760873
61.0	0.0037293374546431934
62.0	0.0027998028938762713
63.0	0.0018926667562603593
64.0	0.0010863235228239932
65.0	5.823590019262643E-4
66.0	3.2477713568964745E-4
67.0	1.1199211575505083E-4
68.0	6.719526945303051E-5
69.0	4.4796846302020335E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
