#Coverage	Number of genomic locations
0.0	199979.0
1.0	3178.0
2.0	7562.0
3.0	4110.0
4.0	7602.0
5.0	4103.0
6.0	8393.0
7.0	4160.0
8.0	7911.0
9.0	4139.0
10.0	8196.0
11.0	4282.0
12.0	8384.0
13.0	4488.0
14.0	8540.0
15.0	5140.0
16.0	10363.0
17.0	5739.0
18.0	12609.0
19.0	12876.0
20.0	4482783.0
21.0	1094.0
22.0	932.0
23.0	448.0
24.0	974.0
25.0	368.0
26.0	712.0
27.0	418.0
28.0	842.0
29.0	375.0
30.0	561.0
31.0	432.0
32.0	848.0
33.0	316.0
34.0	506.0
35.0	325.0
36.0	505.0
37.0	282.0
38.0	432.0
39.0	452.0
40.0	3246.0
41.0	143.0
42.0	63.0
43.0	36.0
44.0	55.0
45.0	37.0
46.0	66.0
47.0	28.0
48.0	49.0
49.0	24.0
50.0	38.0
51.0	24.0
52.0	53.0
53.0	26.0
54.0	46.0
55.0	24.0
56.0	66.0
57.0	24.0
58.0	250.0
59.0	26.0
60.0	147.0
61.0	25.0
