#Coverage	Number of genomic locations
0.0	246164.0
1.0	129.0
2.0	11142.0
3.0	199.0
4.0	12493.0
5.0	196.0
6.0	13019.0
7.0	237.0
8.0	12856.0
9.0	239.0
10.0	13040.0
11.0	372.0
12.0	14027.0
13.0	279.0
14.0	15420.0
15.0	325.0
16.0	22508.0
17.0	962.0
18.0	40889.0
19.0	1968.0
20.0	4417439.0
21.0	26.0
22.0	1065.0
24.0	1071.0
25.0	1.0
26.0	510.0
28.0	514.0
29.0	1.0
30.0	421.0
32.0	320.0
33.0	1.0
34.0	209.0
36.0	382.0
38.0	103.0
40.0	703.0
42.0	44.0
44.0	22.0
46.0	9.0
48.0	30.0
50.0	16.0
52.0	25.0
54.0	4.0
56.0	30.0
58.0	16.0
60.0	104.0
62.0	18.0
64.0	30.0
66.0	30.0
68.0	24.0
70.0	37.0
72.0	11.0
74.0	18.0
76.0	16.0
78.0	39.0
80.0	18.0
82.0	14.0
84.0	45.0
86.0	25.0
