#Mapping quality	mapping quality
30.0	386.0
31.0	24.0
32.0	55.0
33.0	34.0
34.0	110.0
35.0	572.0
36.0	698.0
37.0	66.0
38.0	33.0
39.0	81.0
40.0	76.0
41.0	277.0
42.0	141.0
43.0	84.0
44.0	527.0
45.0	517.0
46.0	475.0
47.0	168.0
48.0	483.0
49.0	742.0
50.0	292.0
51.0	443.0
52.0	781.0
53.0	536.0
54.0	716.0
55.0	607.0
56.0	1318.0
57.0	1756.0
58.0	1733.0
59.0	1374.0
60.0	4560046.0
