#Coverage (X)	Coverage
1.0	93.43918192161048
2.0	93.397772810985
3.0	93.16256906263231
4.0	93.00051450819952
5.0	92.7885205663524
6.0	92.610999709101
7.0	92.40981354512714
8.0	92.24792462713684
9.0	92.01543317553012
10.0	91.85408257597796
11.0	91.64066001981426
12.0	91.47672135084801
13.0	91.25642488232049
14.0	91.08304493613163
15.0	90.85082264374397
16.0	90.65089945764417
17.0	90.38590185419645
18.0	90.15111219695001
19.0	89.58974958875577
20.0	89.03178252763281
21.0	0.14300636354506935
22.0	0.020166236874601395
23.0	0.012215687634508754
24.0	0.011139050758245617
25.0	0.009358459001347796
26.0	0.007577867244449976
27.0	0.006397707591617063
28.0	0.006025025595988609
29.0	0.005362479825976152
30.0	0.004265138394401902
31.0	0.00329202429470854
32.0	0.0024017284162596297
33.0	5.176138828062449E-4
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
