#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	1.1268621396858309E-5
16.0	0.0
17.0	2.2537242793716617E-5
18.0	4.5074485587433235E-5
19.0	4.5074485587433235E-5
20.0	1.8029794234973294E-4
21.0	2.141038065403079E-4
22.0	1.6902932095287464E-4
23.0	3.605958846994659E-4
24.0	4.507448558743323E-4
25.0	0.0011832052466701224
26.0	0.001093056275495256
27.0	0.0020396204728313537
28.0	0.0023776791147371032
29.0	0.0032566315836920516
30.0	0.003977823353090983
31.0	0.0047328209866804895
32.0	0.005352595163507696
33.0	0.006468188681796669
34.0	0.007380947014942191
35.0	0.008733181582565187
36.0	0.009893849586441595
37.0	0.011820783845304366
38.0	0.014085776746072885
39.0	0.0155957720132519
40.0	0.018852403596943953
41.0	0.02242455657974803
42.0	0.0265150661468076
43.0	0.03098870884136035
44.0	0.03862883414843028
45.0	0.047452164702170334
46.0	0.05566698970048005
47.0	0.06474949854634784
48.0	0.07149940276306598
49.0	0.07726893691825741
50.0	0.0786775145928647
51.0	0.08276802415992428
52.0	0.06241689391719817
53.0	0.05975749926753961
54.0	0.04824096819995042
55.0	0.03692727231750467
56.0	0.026943273759888215
57.0	0.017624123864686394
58.0	0.01211376800162268
59.0	0.007223186315386176
60.0	0.0050821482499830975
61.0	0.0032791688264857677
62.0	0.002422753600324536
63.0	0.0014423835387978633
64.0	8.451466047643732E-4
65.0	4.958193414617655E-4
66.0	1.014175925717248E-4
67.0	6.761172838114986E-5
68.0	3.380586419057493E-5
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
