#Mapping quality	mapping quality
30.0	703.0
31.0	410.0
32.0	143.0
33.0	485.0
34.0	457.0
35.0	915.0
36.0	2126.0
37.0	136.0
38.0	348.0
39.0	509.0
40.0	781.0
41.0	532.0
42.0	1146.0
43.0	753.0
44.0	1570.0
45.0	1768.0
46.0	1374.0
47.0	1864.0
48.0	1885.0
49.0	2357.0
50.0	2242.0
51.0	2546.0
52.0	3076.0
53.0	3332.0
54.0	4215.0
55.0	5477.0
56.0	8322.0
57.0	11771.0
58.0	10696.0
59.0	8290.0
60.0	4386492.0
