#Mapping quality	mapping quality
30.0	89.0
32.0	123.0
33.0	155.0
34.0	299.0
35.0	404.0
36.0	436.0
37.0	290.0
38.0	146.0
39.0	165.0
40.0	158.0
41.0	533.0
42.0	525.0
43.0	369.0
44.0	512.0
45.0	646.0
46.0	701.0
47.0	849.0
48.0	1191.0
49.0	1082.0
50.0	1207.0
51.0	957.0
52.0	1048.0
53.0	1320.0
54.0	2051.0
55.0	1726.0
56.0	2292.0
57.0	2740.0
58.0	4218.0
59.0	4098.0
60.0	4545291.0
