#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.2109952795250783E-5
18.0	4.4219905590501566E-5
19.0	6.632985838575235E-5
20.0	1.8793459875963167E-4
21.0	2.2109952795250785E-4
22.0	2.321545043501332E-4
23.0	3.537592447240126E-4
24.0	5.638037962788949E-4
25.0	8.954530882076567E-4
26.0	0.0012271023801364183
27.0	0.002067280586355948
28.0	0.0024210398310799608
29.0	0.0031175033441303603
30.0	0.003990846479542766
31.0	0.004421990559050156
32.0	0.005383773505643565
33.0	0.006688260720563361
34.0	0.0072078446112517555
35.0	0.008479166896978675
36.0	0.01021479819140586
37.0	0.011530340382723282
38.0	0.014227754623743878
39.0	0.015930220988978186
40.0	0.018605525277203536
41.0	0.022651646638734427
42.0	0.026509833401505686
43.0	0.030544899786638956
44.0	0.039808970007849026
45.0	0.04658567053959339
46.0	0.05565075118564622
47.0	0.06355505930994837
48.0	0.07134881767027428
49.0	0.07756171440573975
50.0	0.07879987176227378
51.0	0.0824148490442973
52.0	0.06210685740185945
53.0	0.060083796721094
54.0	0.04687309992593165
55.0	0.03703417093204506
56.0	0.02670882297666294
57.0	0.017798512000176882
58.0	0.012094144179002177
59.0	0.008025912864676034
60.0	0.005140564024895807
61.0	0.003935571597554639
62.0	0.002774799075803973
63.0	0.001813016129210564
64.0	9.286180174005329E-4
65.0	6.743535602551488E-4
66.0	2.4320948074775856E-4
67.0	1.4371469316913009E-4
68.0	5.5274881988126955E-5
69.0	3.3164929192876176E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
