#Mapping quality	mapping quality
30.0	291.0
31.0	57.0
32.0	238.0
33.0	21.0
34.0	197.0
35.0	487.0
36.0	592.0
37.0	331.0
38.0	150.0
39.0	54.0
40.0	202.0
41.0	116.0
42.0	160.0
43.0	285.0
44.0	879.0
45.0	414.0
46.0	498.0
47.0	484.0
48.0	486.0
49.0	724.0
50.0	705.0
51.0	845.0
52.0	1344.0
53.0	1340.0
54.0	1604.0
55.0	1432.0
56.0	2234.0
57.0	2765.0
58.0	2511.0
59.0	2795.0
60.0	4562983.0
