#Coverage	Number of genomic locations
0.0	355181.0
1.0	2005.0
2.0	8089.0
3.0	5122.0
4.0	8460.0
5.0	5214.0
6.0	8476.0
7.0	5446.0
8.0	8690.0
9.0	5679.0
10.0	9126.0
11.0	5853.0
12.0	9227.0
13.0	6677.0
14.0	11197.0
15.0	7637.0
16.0	13295.0
17.0	11023.0
18.0	31632.0
19.0	25306.0
20.0	4281829.0
21.0	2451.0
22.0	388.0
23.0	278.0
24.0	99.0
25.0	187.0
26.0	79.0
27.0	150.0
28.0	96.0
29.0	142.0
30.0	39.0
31.0	66.0
32.0	122.0
33.0	33.0
34.0	12.0
35.0	27.0
36.0	36.0
37.0	34.0
38.0	36.0
39.0	20.0
40.0	4.0
41.0	24.0
42.0	8.0
43.0	6.0
44.0	9.0
45.0	13.0
46.0	4.0
47.0	3.0
48.0	9.0
49.0	18.0
50.0	30.0
51.0	11.0
52.0	4.0
53.0	4.0
54.0	38.0
55.0	10.0
56.0	2.0
57.0	2.0
58.0	15.0
59.0	5.0
60.0	6.0
61.0	2.0
62.0	4.0
63.0	14.0
64.0	2.0
65.0	9.0
66.0	30.0
67.0	30.0
68.0	14.0
69.0	23.0
70.0	12.0
71.0	19.0
72.0	10.0
73.0	2.0
