#Mapping quality	mapping quality
30.0	96.0
31.0	16.0
32.0	147.0
33.0	63.0
34.0	143.0
35.0	538.0
36.0	977.0
37.0	223.0
38.0	57.0
39.0	346.0
40.0	187.0
41.0	338.0
42.0	576.0
43.0	300.0
44.0	550.0
45.0	636.0
46.0	810.0
47.0	975.0
48.0	1124.0
49.0	1402.0
50.0	1009.0
51.0	1295.0
52.0	1355.0
53.0	1619.0
54.0	1777.0
55.0	2402.0
56.0	2376.0
57.0	3334.0
58.0	4048.0
59.0	3451.0
60.0	4549105.0
