#Mapping quality	mapping quality
30.0	263.0
31.0	91.0
32.0	210.0
33.0	163.0
34.0	485.0
35.0	583.0
36.0	768.0
37.0	219.0
38.0	267.0
39.0	237.0
40.0	311.0
41.0	426.0
42.0	459.0
43.0	581.0
44.0	980.0
45.0	782.0
46.0	1063.0
47.0	1047.0
48.0	1190.0
49.0	1732.0
50.0	1397.0
51.0	1487.0
52.0	1319.0
53.0	1826.0
54.0	1972.0
55.0	2350.0
56.0	3223.0
57.0	3950.0
58.0	5333.0
59.0	4672.0
60.0	4551264.0
