#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.2034925356690355E-5
18.0	2.2034925356690355E-5
19.0	1.2119208946179694E-4
20.0	1.1017462678345177E-4
21.0	2.864540296369746E-4
22.0	1.6526194017517764E-4
23.0	3.8561119374208114E-4
24.0	5.729080592739491E-4
25.0	9.475017903376852E-4
26.0	0.001123781193191208
27.0	0.002126370296920619
28.0	0.002445876714592629
29.0	0.002820470445656365
30.0	0.00408747865366606
31.0	0.004329862832589654
32.0	0.005266347160248994
33.0	0.00644521566683193
34.0	0.007635101636093208
35.0	0.008362254172863988
36.0	0.00998182118658073
37.0	0.01140307387208726
38.0	0.013760810885253124
39.0	0.015953285958243815
40.0	0.018630529389081694
41.0	0.023202776400594944
42.0	0.02626563102517491
43.0	0.03115738445436016
44.0	0.03924420206026553
45.0	0.04694540847242879
46.0	0.05580344846581832
47.0	0.06457334875778109
48.0	0.07095245964854295
49.0	0.07755191979287171
50.0	0.07892910262766487
51.0	0.0814521015810059
52.0	0.0628215721919242
53.0	0.05800694100148736
54.0	0.04867515011292899
55.0	0.036016085495510386
56.0	0.026463945353385115
57.0	0.01832204043408803
58.0	0.012031069244752933
59.0	0.00810885253126205
60.0	0.005332451936319066
61.0	0.00376797223599405
62.0	0.00312895940065003
63.0	0.0019060210433537153
64.0	0.001068693879799482
65.0	7.712223874841623E-4
66.0	2.6441910428028423E-4
67.0	1.2119208946179694E-4
68.0	6.610477607007107E-5
69.0	4.406985071338071E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
