#Mapping quality	mapping quality
30.0	656.0
31.0	44.0
32.0	654.0
33.0	279.0
34.0	82.0
35.0	271.0
36.0	837.0
37.0	310.0
38.0	375.0
39.0	332.0
40.0	580.0
41.0	327.0
42.0	415.0
43.0	454.0
44.0	713.0
45.0	578.0
46.0	841.0
47.0	464.0
48.0	875.0
49.0	845.0
50.0	1005.0
51.0	945.0
52.0	1513.0
53.0	1118.0
54.0	1657.0
55.0	1590.0
56.0	1784.0
57.0	2118.0
58.0	3526.0
59.0	2659.0
60.0	4442520.0
