#Coverage	Number of genomic locations
0.0	359488.0
1.0	881.0
2.0	11597.0
3.0	6628.0
4.0	9164.0
5.0	6981.0
6.0	9701.0
7.0	7003.0
8.0	9400.0
9.0	6973.0
10.0	9314.0
11.0	6910.0
12.0	9839.0
13.0	7207.0
14.0	10559.0
15.0	8346.0
16.0	11946.0
17.0	10140.0
18.0	19068.0
19.0	17586.0
20.0	4283371.0
21.0	4926.0
22.0	1256.0
23.0	126.0
24.0	316.0
25.0	86.0
26.0	203.0
27.0	36.0
28.0	123.0
29.0	168.0
30.0	116.0
31.0	104.0
32.0	154.0
33.0	38.0
34.0	76.0
35.0	2.0
36.0	23.0
