#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.270663033605813E-5
18.0	2.270663033605813E-5
19.0	6.811989100817439E-5
20.0	1.4759309718437785E-4
21.0	2.497729336966394E-4
22.0	2.0435967302452317E-4
23.0	3.0653950953678477E-4
24.0	6.357856494096277E-4
25.0	9.196185286103542E-4
26.0	0.0012375113533151679
27.0	0.0020663033605812895
28.0	0.0024069028156221616
29.0	0.0030881017257039056
30.0	0.003916893732970027
31.0	0.0047797456857402365
32.0	0.005052225249772934
33.0	0.006743869209809264
34.0	0.007459128065395095
35.0	0.008356039963669393
36.0	0.010127157129881928
37.0	0.011296548592188918
38.0	0.014157584014532243
39.0	0.0158605812897366
40.0	0.018630790190735696
41.0	0.022343324250681196
42.0	0.027452316076294277
43.0	0.03057447774750227
44.0	0.03925976385104451
45.0	0.04746821071752952
46.0	0.054881925522252496
47.0	0.06457765667574931
48.0	0.07235467756584923
49.0	0.07595367847411445
50.0	0.07989327883742053
51.0	0.08301544050862852
52.0	0.06254541326067212
53.0	0.060331516802906444
54.0	0.04817211625794731
55.0	0.03694368755676657
56.0	0.026544050862851953
57.0	0.01807447774750227
58.0	0.012057220708446866
59.0	0.00762942779291553
60.0	0.004495912806539508
61.0	0.002929155313351498
62.0	0.002089009990917348
63.0	0.0013964577656675747
64.0	6.244323342415986E-4
65.0	4.4277929155313355E-4
66.0	1.0217983651226158E-4
67.0	6.811989100817439E-5
68.0	0.0
69.0	1.1353315168029064E-5
70.0	1.1353315168029064E-5
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
