#Mapping quality	mapping quality
30.0	73.0
32.0	12.0
33.0	52.0
34.0	60.0
35.0	35.0
36.0	1065.0
37.0	222.0
38.0	66.0
39.0	116.0
40.0	56.0
41.0	162.0
42.0	539.0
43.0	234.0
44.0	552.0
45.0	252.0
46.0	711.0
47.0	540.0
48.0	1426.0
49.0	735.0
50.0	891.0
51.0	773.0
52.0	1267.0
53.0	1582.0
54.0	1122.0
55.0	1073.0
56.0	2153.0
57.0	2089.0
58.0	2413.0
59.0	2647.0
60.0	4562839.0
