#Mapping quality	mapping quality
30.0	182.0
31.0	42.0
32.0	420.0
33.0	330.0
34.0	362.0
35.0	347.0
36.0	226.0
37.0	95.0
38.0	125.0
39.0	149.0
40.0	474.0
41.0	261.0
42.0	163.0
43.0	130.0
44.0	341.0
45.0	354.0
46.0	382.0
47.0	328.0
48.0	583.0
49.0	696.0
50.0	394.0
51.0	333.0
52.0	356.0
53.0	408.0
54.0	579.0
55.0	577.0
56.0	930.0
57.0	1232.0
58.0	1858.0
59.0	1263.0
60.0	4338172.0
