#Coverage	Number of genomic locations
0.0	371815.0
1.0	4566.0
2.0	5254.0
3.0	4399.0
4.0	5654.0
5.0	4930.0
6.0	5676.0
7.0	4872.0
8.0	6170.0
9.0	5162.0
10.0	6526.0
11.0	5531.0
12.0	6740.0
13.0	6564.0
14.0	7155.0
15.0	6911.0
16.0	8645.0
17.0	8688.0
18.0	17104.0
19.0	16424.0
20.0	4316170.0
21.0	792.0
22.0	255.0
23.0	463.0
24.0	232.0
25.0	213.0
26.0	325.0
27.0	326.0
28.0	204.0
29.0	198.0
30.0	295.0
31.0	181.0
32.0	369.0
33.0	153.0
34.0	75.0
35.0	62.0
36.0	35.0
37.0	40.0
38.0	32.0
39.0	28.0
40.0	102.0
41.0	7.0
42.0	23.0
43.0	58.0
44.0	5.0
45.0	13.0
46.0	19.0
47.0	5.0
48.0	11.0
49.0	6.0
50.0	12.0
51.0	4.0
52.0	12.0
53.0	2.0
54.0	9.0
55.0	11.0
56.0	21.0
57.0	34.0
58.0	2.0
59.0	11.0
60.0	5.0
61.0	6.0
62.0	8.0
63.0	2.0
64.0	8.0
65.0	6.0
66.0	17.0
67.0	1.0
68.0	9.0
69.0	2.0
70.0	22.0
71.0	4.0
72.0	7.0
73.0	16.0
74.0	10.0
75.0	11.0
76.0	3.0
77.0	15.0
78.0	24.0
79.0	25.0
80.0	5.0
81.0	8.0
82.0	17.0
83.0	10.0
84.0	13.0
