#Mapping quality	mapping quality
30.0	246.0
31.0	24.0
32.0	62.0
33.0	29.0
34.0	297.0
35.0	175.0
36.0	1638.0
37.0	218.0
38.0	229.0
39.0	181.0
40.0	202.0
41.0	684.0
42.0	213.0
43.0	449.0
44.0	444.0
45.0	513.0
46.0	400.0
47.0	679.0
48.0	1240.0
49.0	705.0
50.0	1056.0
51.0	1061.0
52.0	1273.0
53.0	1170.0
54.0	1375.0
55.0	1582.0
56.0	1729.0
57.0	1890.0
58.0	3084.0
59.0	1795.0
60.0	4567477.0
