#Coverage (X)	Coverage
1.0	90.85361775871118
2.0	83.36825846738671
3.0	72.19597689785718
4.0	59.10343064129255
5.0	45.845185828560076
6.0	34.06547401526548
7.0	24.657489717600228
8.0	17.54313535292468
9.0	12.407991544259616
10.0	8.802707327652698
11.0	6.324910375156193
12.0	4.563346104593208
13.0	3.3744284248699046
14.0	2.5270530895855075
15.0	1.9277804406136454
16.0	1.4944133933627484
17.0	1.1820851764701104
18.0	0.9551425456871954
19.0	0.7881810116452783
20.0	0.6577009040644128
21.0	0.554840673270732
22.0	0.47403079388512026
23.0	0.4108197865153329
24.0	0.35961742122692897
25.0	0.3188708563714613
26.0	0.2841493171119964
27.0	0.2551422351188535
28.0	0.2294478819757444
29.0	0.209281645101143
30.0	0.19110304553656476
31.0	0.1766926750388933
32.0	0.16329682775155163
33.0	0.15128818567016822
34.0	0.1408737943478684
35.0	0.13250915400152508
36.0	0.12457930931674355
37.0	0.11718778307009359
38.0	0.1112248711400241
39.0	0.10439236788681683
40.0	0.09803606940580778
41.0	0.0919282255885463
42.0	0.0872489960878653
43.0	0.08240413014468118
44.0	0.0770416503186766
45.0	0.07147212493954669
46.0	0.06642021344323723
47.0	0.061658165721311775
48.0	0.05689611799938632
49.0	0.05261027504964488
50.0	0.04911120520179679
51.0	0.045508612577378926
