#Mapping quality	mapping quality
30.0	217.0
31.0	86.0
32.0	199.0
33.0	62.0
34.0	237.0
35.0	367.0
36.0	1599.0
37.0	405.0
38.0	569.0
39.0	371.0
40.0	656.0
41.0	429.0
42.0	342.0
43.0	600.0
44.0	619.0
45.0	563.0
46.0	651.0
47.0	903.0
48.0	979.0
49.0	1375.0
50.0	1181.0
51.0	1068.0
52.0	1607.0
53.0	847.0
54.0	1179.0
55.0	1400.0
56.0	1714.0
57.0	2828.0
58.0	3850.0
59.0	2147.0
60.0	4413132.0
