#Coverage (X)	Coverage
1.0	94.83560065467805
2.0	94.81280493927872
3.0	94.64369013148428
4.0	94.5244111883276
5.0	94.38041100612752
6.0	94.2472600109113
7.0	94.0998228725293
8.0	93.96497410377745
9.0	93.80699834674125
10.0	93.68728460792302
11.0	93.53653474069097
12.0	93.41071315805547
13.0	93.25507701576963
14.0	93.12103572467497
15.0	92.96591719627193
16.0	92.82150292296559
17.0	92.6196128041111
18.0	92.43364448829209
19.0	92.00884912694066
20.0	91.61542116688804
21.0	0.1170635557382127
22.0	0.03490788025726488
23.0	0.02848946811032249
24.0	0.024700534488090398
25.0	0.019565804770536488
26.0	0.016584348805508853
27.0	0.014886575269869695
28.0	0.012878233404535422
29.0	0.008778731452608213
30.0	0.007722799131656188
31.0	0.006045730151328144
32.0	0.003954570064735208
33.0	0.001842705422831159
34.0	0.0013043869846995904
35.0	3.933865509395673E-4
36.0	2.691592190586789E-4
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
