#Mapping quality	mapping quality
30.0	412.0
31.0	193.0
32.0	18.0
33.0	279.0
34.0	108.0
35.0	394.0
36.0	311.0
37.0	65.0
38.0	75.0
39.0	198.0
40.0	309.0
41.0	480.0
42.0	345.0
43.0	269.0
44.0	312.0
45.0	390.0
46.0	328.0
47.0	377.0
48.0	365.0
49.0	580.0
50.0	500.0
51.0	660.0
52.0	608.0
53.0	575.0
54.0	1213.0
55.0	1172.0
56.0	1170.0
57.0	1704.0
58.0	2133.0
59.0	1291.0
60.0	4509765.0
