#Coverage (X)	Coverage
1.0	92.61640359803762
2.0	88.4057595931969
3.0	81.72624229919946
4.0	72.40457529263301
5.0	61.23914693091201
6.0	49.35992902478439
7.0	37.83086655810578
8.0	27.731577863103553
9.0	19.5334642551381
10.0	13.287314008391562
11.0	8.806579079496174
12.0	5.767419518805426
13.0	3.853324789253506
14.0	2.660411130354845
15.0	1.9356274670771683
16.0	1.4889059816495518
17.0	1.204239050654735
18.0	1.002845841127737
19.0	0.855367293635112
20.0	0.7402499660963002
21.0	0.6496675366030757
22.0	0.5709902264146791
23.0	0.5013815114532605
24.0	0.4440920069029204
25.0	0.39262048239545777
26.0	0.35123207632530296
27.0	0.31748365116554567
28.0	0.28895277394460095
29.0	0.26396237568212655
30.0	0.24118736483811176
31.0	0.2238783565966571
32.0	0.20950939520962208
33.0	0.1963827071413533
34.0	0.18650663425717084
35.0	0.1778314255811324
36.0	0.17004651278354288
37.0	0.1626342819815818
38.0	0.15658855183026787
39.0	0.1506463444555095
40.0	0.14513893274232714
41.0	0.13869981604005943
42.0	0.1328197223312486
43.0	0.12735371972868847
44.0	0.12137010324330788
45.0	0.11567635053231129
46.0	0.10948568849380536
47.0	0.10248754879809496
48.0	0.09648322775740326
49.0	0.08948508806169286
50.0	0.08275610758505536
51.0	0.07666896832310499
