#Mapping quality	mapping quality
30.0	293.0
31.0	25.0
32.0	351.0
33.0	75.0
34.0	649.0
35.0	268.0
36.0	767.0
37.0	214.0
38.0	250.0
39.0	400.0
40.0	553.0
41.0	753.0
42.0	430.0
43.0	856.0
44.0	1100.0
45.0	877.0
46.0	1095.0
47.0	814.0
48.0	1504.0
49.0	1672.0
50.0	2191.0
51.0	1532.0
52.0	2570.0
53.0	2806.0
54.0	3712.0
55.0	4028.0
56.0	6278.0
57.0	9242.0
58.0	8472.0
59.0	8305.0
60.0	4464684.0
