#Coverage	Number of genomic locations
0.0	335073.0
1.0	4367.0
2.0	8143.0
3.0	5534.0
4.0	8021.0
5.0	5448.0
6.0	8046.0
7.0	5759.0
8.0	8364.0
9.0	5619.0
10.0	8454.0
11.0	6290.0
12.0	8920.0
13.0	6173.0
14.0	9200.0
15.0	7076.0
16.0	11545.0
17.0	9445.0
18.0	17306.0
19.0	21396.0
20.0	4316943.0
21.0	734.0
22.0	781.0
23.0	498.0
24.0	613.0
25.0	417.0
26.0	451.0
27.0	362.0
28.0	489.0
29.0	308.0
30.0	612.0
31.0	336.0
32.0	446.0
33.0	286.0
34.0	340.0
35.0	309.0
36.0	434.0
37.0	291.0
38.0	440.0
39.0	318.0
40.0	3000.0
41.0	163.0
42.0	26.0
43.0	36.0
44.0	22.0
45.0	41.0
46.0	37.0
47.0	47.0
48.0	31.0
49.0	92.0
50.0	701.0
51.0	62.0
52.0	10.0
