#Coverage	Number of genomic locations
0.0	233423.0
1.0	1583.0
2.0	6720.0
3.0	4192.0
4.0	6507.0
5.0	4378.0
6.0	6963.0
7.0	4475.0
8.0	7328.0
9.0	4507.0
10.0	8054.0
11.0	4706.0
12.0	8287.0
13.0	4987.0
14.0	8644.0
15.0	5710.0
16.0	11537.0
17.0	7166.0
18.0	21605.0
19.0	15292.0
20.0	4447850.0
21.0	2862.0
22.0	248.0
23.0	404.0
24.0	363.0
25.0	324.0
26.0	163.0
27.0	196.0
28.0	210.0
29.0	69.0
30.0	162.0
31.0	194.0
32.0	226.0
33.0	94.0
34.0	1.0
35.0	2.0
36.0	20.0
37.0	1.0
38.0	2.0
39.0	7.0
40.0	18.0
41.0	17.0
42.0	4.0
43.0	26.0
44.0	26.0
45.0	14.0
46.0	36.0
47.0	26.0
48.0	6.0
49.0	2.0
50.0	34.0
51.0	8.0
52.0	3.0
53.0	17.0
54.0	4.0
55.0	11.0
56.0	26.0
57.0	10.0
58.0	23.0
59.0	15.0
60.0	18.0
61.0	4.0
62.0	32.0
63.0	6.0
64.0	7.0
