#Read position (bp)	Clipping profile
0.0	3.9912280701754383
1.0	3.9912280701754383
2.0	3.640350877192983
3.0	3.3333333333333335
4.0	2.8947368421052633
5.0	2.5
6.0	1.6666666666666667
7.0	1.4035087719298245
8.0	1.0964912280701753
9.0	0.7456140350877193
10.0	0.39473684210526316
11.0	0.3508771929824561
12.0	0.3508771929824561
13.0	0.3508771929824561
14.0	0.3508771929824561
15.0	0.3508771929824561
16.0	0.3508771929824561
17.0	0.3508771929824561
18.0	0.3508771929824561
19.0	0.3508771929824561
20.0	0.3508771929824561
21.0	0.3508771929824561
22.0	0.3508771929824561
23.0	0.3508771929824561
24.0	0.3508771929824561
25.0	0.30701754385964913
26.0	0.30701754385964913
27.0	0.30701754385964913
28.0	0.30701754385964913
29.0	0.30701754385964913
30.0	0.30701754385964913
31.0	0.30701754385964913
32.0	0.30701754385964913
33.0	0.30701754385964913
34.0	0.30701754385964913
35.0	0.30701754385964913
36.0	0.2631578947368421
37.0	0.2631578947368421
38.0	0.2631578947368421
39.0	0.2631578947368421
40.0	0.2631578947368421
41.0	0.2631578947368421
42.0	0.2631578947368421
43.0	0.2631578947368421
44.0	0.2631578947368421
45.0	0.2631578947368421
46.0	0.2631578947368421
47.0	0.2631578947368421
48.0	0.2631578947368421
49.0	0.2631578947368421
50.0	0.21929824561403508
51.0	0.21929824561403508
52.0	0.21929824561403508
53.0	0.21929824561403508
54.0	0.21929824561403508
55.0	0.21929824561403508
56.0	0.21929824561403508
57.0	0.21929824561403508
58.0	0.21929824561403508
59.0	0.21929824561403508
60.0	0.21929824561403508
61.0	0.17543859649122806
62.0	0.17543859649122806
63.0	0.17543859649122806
64.0	0.17543859649122806
65.0	0.17543859649122806
66.0	0.17543859649122806
67.0	0.17543859649122806
68.0	0.17543859649122806
69.0	0.17543859649122806
70.0	0.17543859649122806
71.0	0.17543859649122806
72.0	0.17543859649122806
73.0	0.17543859649122806
74.0	0.17543859649122806
75.0	0.13157894736842105
76.0	0.13157894736842105
77.0	0.13157894736842105
78.0	0.13157894736842105
79.0	0.13157894736842105
80.0	0.13157894736842105
81.0	0.13157894736842105
82.0	0.13157894736842105
83.0	0.13157894736842105
84.0	0.13157894736842105
85.0	0.13157894736842105
86.0	0.08771929824561403
87.0	0.08771929824561403
88.0	0.08771929824561403
89.0	0.08771929824561403
90.0	0.08771929824561403
91.0	0.08771929824561403
92.0	0.08771929824561403
93.0	0.08771929824561403
94.0	0.08771929824561403
95.0	0.08771929824561403
96.0	0.08771929824561403
97.0	0.08771929824561403
98.0	0.08771929824561403
99.0	0.08771929824561403
100.0	0.043859649122807015
101.0	0.043859649122807015
102.0	0.043859649122807015
103.0	0.043859649122807015
104.0	0.043859649122807015
105.0	0.043859649122807015
106.0	0.043859649122807015
107.0	0.043859649122807015
108.0	0.043859649122807015
109.0	0.043859649122807015
110.0	0.043859649122807015
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.0
118.0	0.0
119.0	0.0
120.0	0.0
121.0	0.0
122.0	0.0
123.0	0.0
124.0	0.0
125.0	0.043859649122807015
126.0	0.043859649122807015
127.0	0.043859649122807015
128.0	0.043859649122807015
129.0	0.043859649122807015
130.0	0.043859649122807015
131.0	0.043859649122807015
132.0	0.043859649122807015
133.0	0.043859649122807015
134.0	0.043859649122807015
135.0	0.043859649122807015
136.0	0.08771929824561403
137.0	0.08771929824561403
138.0	0.08771929824561403
139.0	0.08771929824561403
140.0	0.08771929824561403
141.0	0.08771929824561403
142.0	0.08771929824561403
143.0	0.08771929824561403
144.0	0.08771929824561403
145.0	0.08771929824561403
146.0	0.08771929824561403
147.0	0.08771929824561403
148.0	0.08771929824561403
149.0	0.08771929824561403
150.0	0.13157894736842105
