#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	1.1172060910076081E-5
18.0	1.1172060910076081E-5
19.0	3.351618273022824E-5
20.0	1.117206091007608E-4
21.0	2.457853400216738E-4
22.0	2.1226915729144553E-4
23.0	2.9047358366197804E-4
24.0	5.697751064138801E-4
25.0	9.161089946262388E-4
26.0	0.0011954105173781408
27.0	0.0018657341719827054
28.0	0.002357304852026053
29.0	0.00299411232390039
30.0	0.003954909562166932
31.0	0.004401791998569975
32.0	0.005340245115016367
33.0	0.0067479247896859535
34.0	0.007496452870661051
35.0	0.00817794858617569
36.0	0.010110715123618854
37.0	0.011518394798288438
38.0	0.014121484990336167
39.0	0.0157861220659375
40.0	0.01850093286708599
41.0	0.022992101352936577
42.0	0.026064418103207504
43.0	0.031058329330011507
44.0	0.039571439743489485
45.0	0.04715726910143114
46.0	0.05560334714944866
47.0	0.06411645756292664
48.0	0.07069680143896144
49.0	0.07704253203588467
50.0	0.0794556971924611
51.0	0.0829078640136746
52.0	0.062139002781843165
53.0	0.05924543900613345
54.0	0.04809572221787753
55.0	0.036778424515970465
56.0	0.02654481672234077
57.0	0.018031706308862798
58.0	0.012546224402015443
59.0	0.007574657297031584
60.0	0.005262040688645834
61.0	0.003932565440346781
62.0	0.002558401948407423
63.0	0.0017316694410617925
64.0	9.943134209967712E-4
65.0	6.368074718743366E-4
66.0	2.0109709638136943E-4
67.0	6.703236546045648E-5
68.0	2.2344121820152163E-5
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
