#Coverage	Number of genomic locations
0.0	272160.0
1.0	1471.0
2.0	11668.0
3.0	9136.0
4.0	10855.0
5.0	9546.0
6.0	11176.0
7.0	9790.0
8.0	11269.0
9.0	9451.0
10.0	11722.0
11.0	9188.0
12.0	11240.0
13.0	9111.0
14.0	12099.0
15.0	10134.0
16.0	14491.0
17.0	12042.0
18.0	18326.0
19.0	20124.0
20.0	4335192.0
21.0	8214.0
22.0	398.0
23.0	120.0
24.0	94.0
25.0	117.0
26.0	157.0
27.0	90.0
28.0	151.0
29.0	77.0
30.0	49.0
31.0	47.0
32.0	75.0
33.0	50.0
34.0	25.0
