#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	1.1069171251148426E-5
17.0	1.1069171251148426E-5
18.0	6.641502750689056E-5
19.0	9.962254126033583E-5
20.0	1.8817591126952323E-4
21.0	1.4389922626492955E-4
22.0	2.3245259627411696E-4
23.0	3.6528265128789805E-4
24.0	6.309427613154603E-4
25.0	8.633953575895773E-4
26.0	0.0012508163513797721
27.0	0.0019038974551975293
28.0	0.002490563531508396
29.0	0.0028669153540474427
30.0	0.00407345502042262
31.0	0.004494083527966261
32.0	0.005457101426816175
33.0	0.00668577943569365
34.0	0.007515967279529781
35.0	0.008091564184589499
36.0	0.010648542743604786
37.0	0.011202001306162206
38.0	0.013902879091442423
39.0	0.016006021629160625
40.0	0.018629415215682798
41.0	0.022581109352342792
42.0	0.02633355840648211
43.0	0.031215062928238564
44.0	0.03968297893536711
45.0	0.04662334930983717
46.0	0.05617604409957825
47.0	0.06351490463908967
48.0	0.07080948849359649
49.0	0.07768344384055965
50.0	0.07882356847942795
51.0	0.08234356493729314
52.0	0.06209805071894268
53.0	0.058998682768621115
54.0	0.04785202731871464
55.0	0.03719241540385872
56.0	0.02657708017400737
57.0	0.018197717536888012
58.0	0.01209860417750523
59.0	0.007870180759566532
60.0	0.005257856344295503
61.0	0.0038410024241485037
62.0	0.0024462868465038026
63.0	0.0018706899414440842
64.0	0.0010515712688591004
65.0	6.088044188131635E-4
66.0	2.4352176752526542E-4
67.0	1.1069171251148426E-4
68.0	4.4276685004593705E-5
69.0	1.1069171251148426E-5
70.0	1.1069171251148426E-5
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
