#Mapping quality	mapping quality
30.0	187.0
31.0	25.0
32.0	258.0
33.0	17.0
36.0	912.0
37.0	80.0
38.0	20.0
39.0	23.0
40.0	43.0
41.0	75.0
42.0	234.0
43.0	265.0
44.0	975.0
45.0	587.0
46.0	292.0
47.0	500.0
48.0	774.0
49.0	397.0
50.0	367.0
51.0	497.0
52.0	614.0
53.0	996.0
54.0	789.0
55.0	1022.0
56.0	927.0
57.0	1372.0
58.0	1930.0
59.0	1907.0
60.0	4558807.0
