#Mapping quality	mapping quality
30.0	15.0
32.0	237.0
34.0	64.0
35.0	736.0
36.0	583.0
38.0	7.0
39.0	30.0
40.0	20.0
41.0	55.0
42.0	200.0
43.0	10.0
44.0	65.0
45.0	125.0
46.0	24.0
47.0	18.0
48.0	47.0
49.0	7.0
50.0	29.0
51.0	29.0
52.0	8.0
53.0	66.0
54.0	172.0
55.0	14.0
56.0	39.0
57.0	25.0
58.0	114.0
59.0	61.0
60.0	4359395.0
