#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.152088063443556E-5
18.0	4.304176126887112E-5
19.0	7.532308222052447E-5
20.0	2.0444836602713783E-4
21.0	2.152088063443556E-4
22.0	2.1520880634435562E-4
23.0	3.6585497078540447E-4
24.0	5.272615755436712E-4
25.0	8.500747850602047E-4
26.0	0.0012374506364800448
27.0	0.002066004540905814
28.0	0.0025394639148633965
29.0	0.0030452046097726323
30.0	0.003949081596418925
31.0	0.004336457447838765
32.0	0.00547706412146385
33.0	0.006800598280481638
34.0	0.007155692810949825
35.0	0.00868367533599475
36.0	0.010168616099770803
37.0	0.012019411834332262
38.0	0.013859447128576499
39.0	0.015893170348530664
40.0	0.019411834332260874
41.0	0.022876696114405
42.0	0.02703022607685106
43.0	0.03200154950340568
44.0	0.040276328107346146
45.0	0.0478086363293986
46.0	0.05662143694919996
47.0	0.06393853636490805
48.0	0.07197658528186973
49.0	0.07636684493129459
50.0	0.0789170692864752
51.0	0.07433312171134043
52.0	0.06750024210990713
53.0	0.057632918339018444
54.0	0.046743352737994036
55.0	0.036187360786803395
56.0	0.025911140283860414
57.0	0.017657882560554377
58.0	0.01254667340987593
59.0	0.007973486275058375
60.0	0.005240334434485059
61.0	0.003981362917370579
62.0	0.0029160793259660187
63.0	0.0019906814586852896
64.0	0.0011513671139423026
65.0	6.779077399847201E-4
66.0	3.44334090150969E-4
67.0	1.2912528380661336E-4
68.0	7.532308222052447E-5
69.0	3.228132095165334E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
