#Mapping quality	mapping quality
30.0	167.0
31.0	41.0
32.0	42.0
33.0	16.0
34.0	301.0
35.0	258.0
36.0	520.0
37.0	258.0
38.0	41.0
39.0	49.0
40.0	176.0
41.0	150.0
42.0	117.0
43.0	100.0
44.0	457.0
45.0	117.0
46.0	145.0
47.0	190.0
48.0	191.0
49.0	351.0
50.0	235.0
51.0	275.0
52.0	190.0
53.0	111.0
54.0	167.0
55.0	173.0
56.0	260.0
57.0	307.0
58.0	374.0
59.0	170.0
60.0	4202158.0
