#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	2.2825578343091268E-5
18.0	3.42383675146369E-5
19.0	1.2554068088700197E-4
20.0	1.2554068088700197E-4
21.0	2.282557834309127E-4
22.0	2.1684299425936705E-4
23.0	3.5379646431791465E-4
24.0	4.67924356033371E-4
25.0	0.001027151025439107
26.0	0.001186930073840746
27.0	0.001962999737505849
28.0	0.0024195113043676744
29.0	0.003138517022175049
30.0	0.003800458794124696
31.0	0.00441674940938816
32.0	0.005421074856484176
33.0	0.006596592141153376
34.0	0.007429725750676208
35.0	0.0081030803117974
36.0	0.010145969573504068
37.0	0.011424201960717181
38.0	0.014448591091176773
39.0	0.015669759532532156
40.0	0.018716974241334842
41.0	0.022369066776229442
42.0	0.026831467342303784
43.0	0.030837356341516305
44.0	0.03922575638260234
45.0	0.04723753438102738
46.0	0.05547756816288333
47.0	0.06400292167402793
48.0	0.07152394973807649
49.0	0.07764120473402494
50.0	0.07861129181360632
51.0	0.08358726789240023
52.0	0.0623252416658107
53.0	0.05964323621049748
54.0	0.04736307506191439
55.0	0.03687472181326394
56.0	0.026740165028931416
57.0	0.017518631378322547
58.0	0.011880713527579004
59.0	0.00755526643156321
60.0	0.005192819073053263
61.0	0.0037548076374385136
62.0	0.0025907031419408586
63.0	0.0017347439540749362
64.0	9.130231337236508E-4
65.0	6.391161936065555E-4
66.0	2.6249415094554957E-4
67.0	1.027151025439107E-4
68.0	4.5651156686182536E-5
69.0	3.42383675146369E-5
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
