#Coverage (X)	Coverage
1.0	94.7867586086953
2.0	94.28753037099457
3.0	93.15418371773066
4.0	90.64323877217846
5.0	85.93864619124176
6.0	78.48941634893801
7.0	68.53559785956307
8.0	56.887152926951224
9.0	44.79556839698086
10.0	33.571836007499186
11.0	23.925687210071516
12.0	16.311131493595553
13.0	10.709948849396085
14.0	6.886624960790726
15.0	4.405328938446374
16.0	2.8577462470405237
17.0	1.9185462089441359
18.0	1.3642645586668465
19.0	1.0288507626004986
20.0	0.8190929127271573
21.0	0.6715729561239101
22.0	0.5526666949628662
23.0	0.45740503596896076
24.0	0.387340820790655
25.0	0.3303411800146847
26.0	0.2847290446607218
27.0	0.24891016396968269
28.0	0.22240833316938335
29.0	0.20224209629478196
30.0	0.18687931625272824
31.0	0.17594731104760797
32.0	0.16851437569033578
33.0	0.16379373707903255
34.0	0.16143341777338094
35.0	0.15996339434617823
36.0	0.1591766212442991
37.0	0.15876253013804842
38.0	0.15863830280616753
39.0	0.15841055269773108
40.0	0.15832773447648663
41.0	0.1583070299211755
42.0	0.1582656208105533
43.0	0.15809998436805017
44.0	0.15807927981273906
45.0	0.15805857525742795
46.0	0.15803787070211683
47.0	0.1579964615914946
48.0	0.15795505248087238
49.0	0.15778941603836927
50.0	0.1576858932617995
51.0	0.1575409613746075
