#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	3.674849331177422E-5
16.0	3.674849331177422E-5
17.0	0.0
18.0	0.0
19.0	0.0
20.0	3.674849331177422E-5
21.0	3.674849331177422E-5
22.0	7.349698662354843E-5
23.0	2.572394531824195E-4
24.0	2.9398794649419373E-4
25.0	0.0010657063060414522
26.0	0.001212700279288549
27.0	0.0016536821990298398
28.0	0.001874173158900485
29.0	0.0030868734381890336
30.0	0.0032338674114361313
31.0	0.005365280023519035
32.0	0.005255034543583713
33.0	0.0069454652359253275
34.0	0.008746141408202263
35.0	0.010510069087167426
36.0	0.01245773923269146
37.0	0.014662648831397913
38.0	0.018117007202704687
39.0	0.021277377627517274
40.0	0.026642657651036305
41.0	0.031052476848449213
42.0	0.037262972218139054
43.0	0.04380420402763486
44.0	0.05085991474349552
45.0	0.05931206820520358
46.0	0.06283992356313392
47.0	0.07118183154490666
48.0	0.07334999265030134
49.0	0.0738277230633544
50.0	0.06728649125385859
51.0	0.06868293399970601
52.0	0.04784653829193003
53.0	0.045274143760105835
54.0	0.03542554755255035
55.0	0.026054681758047916
56.0	0.02083639570777598
57.0	0.014405409378215495
58.0	0.009738350727620167
59.0	0.006541231809495811
60.0	0.004115831250918712
61.0	0.003233867411436131
62.0	0.0017639276789651627
63.0	9.922093194179038E-4
64.0	5.512273996766133E-4
65.0	3.6748493311774215E-4
66.0	2.572394531824195E-4
67.0	1.1024547993532266E-4
68.0	3.674849331177422E-5
69.0	0.0
70.0	3.674849331177422E-5
71.0	0.0
72.0	3.674849331177422E-5
73.0	0.0
74.0	0.0
75.0	3.674849331177422E-5
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
