#Coverage (X)	Coverage
1.0	91.84064531957999
2.0	86.29805656691556
3.0	77.61688497894865
4.0	66.63483686363256
5.0	54.75543261650712
6.0	43.34167381836515
7.0	33.29509892118915
8.0	25.031248350105756
9.0	18.399869147210424
10.0	13.407151974541677
11.0	9.748491414338517
12.0	7.103960677908546
13.0	5.205249432953991
14.0	3.8613167476042207
15.0	2.9274791893338374
16.0	2.2665690791959605
17.0	1.800923630212509
18.0	1.46064426364768
19.0	1.2062888016307056
20.0	1.0224323504535988
21.0	0.8834012615285758
22.0	0.764826273252524
23.0	0.6693782732608042
24.0	0.5930198732674228
25.0	0.5289599791298087
26.0	0.47229161123884467
27.0	0.41908090408510645
28.0	0.37175029064019327
29.0	0.32930595224908643
30.0	0.2928659348986713
31.0	0.25978005550891226
32.0	0.23073156440514708
33.0	0.20756316701019273
34.0	0.1864652251465202
35.0	0.1674584433694264
36.0	0.14998379868548284
37.0	0.13509722341562735
38.0	0.1220119444579808
39.0	0.1116182576909921
40.0	0.10236332146619986
41.0	0.09443347678141834
42.0	0.08716617786664926
43.0	0.08143101604501624
44.0	0.07666896832309078
45.0	0.07165846593740355
46.0	0.067496850319543
47.0	0.063252416480438
48.0	0.05983616485383436
49.0	0.05621286767410538
50.0	0.052734502381568404
51.0	0.04967022819528211
