#Read position (bp)	Clipping profile
0.0	1.7196261682242993
1.0	1.7196261682242993
2.0	1.4579439252336448
3.0	1.2710280373831775
4.0	1.1588785046728973
5.0	0.9719626168224299
6.0	0.822429906542056
7.0	0.7476635514018692
8.0	0.5233644859813085
9.0	0.411214953271028
10.0	0.29906542056074764
11.0	0.29906542056074764
12.0	0.29906542056074764
13.0	0.29906542056074764
14.0	0.29906542056074764
15.0	0.29906542056074764
16.0	0.29906542056074764
17.0	0.29906542056074764
18.0	0.29906542056074764
19.0	0.29906542056074764
20.0	0.29906542056074764
21.0	0.29906542056074764
22.0	0.29906542056074764
23.0	0.29906542056074764
24.0	0.29906542056074764
25.0	0.29906542056074764
26.0	0.29906542056074764
27.0	0.29906542056074764
28.0	0.29906542056074764
29.0	0.29906542056074764
30.0	0.26168224299065423
31.0	0.26168224299065423
32.0	0.26168224299065423
33.0	0.26168224299065423
34.0	0.26168224299065423
35.0	0.22429906542056074
36.0	0.22429906542056074
37.0	0.22429906542056074
38.0	0.22429906542056074
39.0	0.22429906542056074
40.0	0.22429906542056074
41.0	0.22429906542056074
42.0	0.22429906542056074
43.0	0.22429906542056074
44.0	0.22429906542056074
45.0	0.22429906542056074
46.0	0.22429906542056074
47.0	0.22429906542056074
48.0	0.22429906542056074
49.0	0.22429906542056074
50.0	0.22429906542056074
51.0	0.22429906542056074
52.0	0.22429906542056074
53.0	0.22429906542056074
54.0	0.22429906542056074
55.0	0.1869158878504673
56.0	0.1869158878504673
57.0	0.1869158878504673
58.0	0.1869158878504673
59.0	0.1869158878504673
60.0	0.14953271028037382
61.0	0.14953271028037382
62.0	0.14953271028037382
63.0	0.14953271028037382
64.0	0.14953271028037382
65.0	0.14953271028037382
66.0	0.14953271028037382
67.0	0.14953271028037382
68.0	0.14953271028037382
69.0	0.14953271028037382
70.0	0.14953271028037382
71.0	0.14953271028037382
72.0	0.14953271028037382
73.0	0.14953271028037382
74.0	0.14953271028037382
75.0	0.14953271028037382
76.0	0.14953271028037382
77.0	0.14953271028037382
78.0	0.14953271028037382
79.0	0.14953271028037382
80.0	0.11214953271028037
81.0	0.11214953271028037
82.0	0.11214953271028037
83.0	0.11214953271028037
84.0	0.11214953271028037
85.0	0.07476635514018691
86.0	0.07476635514018691
87.0	0.07476635514018691
88.0	0.07476635514018691
89.0	0.07476635514018691
90.0	0.07476635514018691
91.0	0.07476635514018691
92.0	0.07476635514018691
93.0	0.07476635514018691
94.0	0.07476635514018691
95.0	0.07476635514018691
96.0	0.07476635514018691
97.0	0.07476635514018691
98.0	0.07476635514018691
99.0	0.07476635514018691
100.0	0.07476635514018691
101.0	0.07476635514018691
102.0	0.07476635514018691
103.0	0.07476635514018691
104.0	0.07476635514018691
105.0	0.037383177570093455
106.0	0.037383177570093455
107.0	0.037383177570093455
108.0	0.037383177570093455
109.0	0.037383177570093455
110.0	0.0
111.0	0.0
112.0	0.0
113.0	0.0
114.0	0.0
115.0	0.0
116.0	0.0
117.0	0.0
118.0	0.0
119.0	0.0
120.0	0.0
121.0	0.0
122.0	0.0
123.0	0.0
124.0	0.0
125.0	0.0
126.0	0.0
127.0	0.0
128.0	0.0
129.0	0.0
130.0	0.037383177570093455
131.0	0.037383177570093455
132.0	0.037383177570093455
133.0	0.037383177570093455
134.0	0.037383177570093455
135.0	0.07476635514018691
136.0	0.11214953271028037
137.0	0.11214953271028037
138.0	0.11214953271028037
139.0	0.11214953271028037
140.0	0.11214953271028037
141.0	0.11214953271028037
142.0	0.11214953271028037
143.0	0.14953271028037382
144.0	0.14953271028037382
145.0	0.14953271028037382
146.0	0.14953271028037382
147.0	0.14953271028037382
148.0	0.14953271028037382
149.0	0.1869158878504673
150.0	0.1869158878504673
151.0	0.22429906542056074
152.0	0.22429906542056074
153.0	0.22429906542056074
154.0	0.22429906542056074
155.0	0.26168224299065423
156.0	0.26168224299065423
157.0	0.26168224299065423
158.0	0.26168224299065423
159.0	0.26168224299065423
160.0	0.29906542056074764
161.0	0.3364485981308411
162.0	0.3364485981308411
163.0	0.3364485981308411
164.0	0.3364485981308411
165.0	0.3364485981308411
166.0	0.3364485981308411
167.0	0.3364485981308411
168.0	0.3738317757009346
169.0	0.3738317757009346
170.0	0.3738317757009346
171.0	0.3738317757009346
172.0	0.3738317757009346
173.0	0.3738317757009346
174.0	0.411214953271028
175.0	0.411214953271028
176.0	0.4485981308411215
177.0	0.4485981308411215
178.0	0.4485981308411215
179.0	0.4485981308411215
180.0	0.48598130841121495
181.0	0.48598130841121495
182.0	0.48598130841121495
183.0	0.48598130841121495
184.0	0.48598130841121495
185.0	0.5233644859813085
186.0	0.5607476635514018
187.0	0.5607476635514018
188.0	0.5607476635514018
189.0	0.5607476635514018
190.0	0.5607476635514018
191.0	0.5607476635514018
192.0	0.5607476635514018
193.0	0.5981308411214953
194.0	0.5981308411214953
195.0	0.5981308411214953
196.0	0.5981308411214953
197.0	0.5981308411214953
198.0	0.5981308411214953
199.0	0.6355140186915887
200.0	0.6355140186915887
201.0	0.6728971962616822
202.0	0.6728971962616822
203.0	0.6728971962616822
204.0	0.6728971962616822
205.0	0.7102803738317757
206.0	0.7102803738317757
207.0	0.7102803738317757
208.0	0.7102803738317757
209.0	0.7102803738317757
210.0	0.7476635514018692
211.0	0.7850467289719627
212.0	0.7850467289719627
213.0	0.7850467289719627
214.0	0.7850467289719627
215.0	0.7850467289719627
216.0	0.7850467289719627
217.0	0.7850467289719627
218.0	0.822429906542056
219.0	0.822429906542056
220.0	0.822429906542056
221.0	0.822429906542056
222.0	0.822429906542056
223.0	0.822429906542056
224.0	0.8598130841121496
225.0	0.8598130841121496
226.0	0.897196261682243
227.0	0.897196261682243
228.0	0.897196261682243
229.0	0.897196261682243
230.0	0.9345794392523363
231.0	0.9345794392523363
232.0	0.9345794392523363
233.0	0.9345794392523363
234.0	0.9345794392523363
235.0	0.9719626168224299
236.0	1.0093457943925233
237.0	1.0093457943925233
238.0	1.0093457943925233
239.0	1.0093457943925233
240.0	1.0841121495327102
241.0	1.1962616822429906
242.0	1.2710280373831775
243.0	1.3457943925233644
244.0	1.5327102803738317
245.0	1.6074766355140184
246.0	1.6822429906542056
247.0	1.7196261682242993
248.0	1.794392523364486
249.0	1.8317757009345796
