#Mapping quality	mapping quality
32.0	2.0
34.0	25.0
35.0	291.0
36.0	575.0
37.0	48.0
38.0	282.0
39.0	130.0
40.0	27.0
41.0	29.0
42.0	37.0
44.0	587.0
45.0	70.0
46.0	50.0
47.0	43.0
48.0	80.0
49.0	45.0
50.0	18.0
51.0	9.0
52.0	23.0
53.0	64.0
54.0	35.0
55.0	27.0
56.0	61.0
57.0	100.0
58.0	64.0
59.0	125.0
60.0	4243627.0
