#Mapping quality	mapping quality
30.0	249.0
31.0	66.0
32.0	177.0
33.0	320.0
34.0	154.0
35.0	396.0
36.0	1024.0
37.0	215.0
38.0	230.0
39.0	367.0
40.0	691.0
41.0	742.0
42.0	409.0
43.0	533.0
44.0	917.0
45.0	920.0
46.0	942.0
47.0	982.0
48.0	1002.0
49.0	1391.0
50.0	1359.0
51.0	1170.0
52.0	1675.0
53.0	1532.0
54.0	1929.0
55.0	1543.0
56.0	2345.0
57.0	2675.0
58.0	4515.0
59.0	3069.0
60.0	4534804.0
