#Mapping quality	mapping quality
30.0	26.0
31.0	3.0
32.0	109.0
33.0	32.0
34.0	109.0
35.0	736.0
36.0	633.0
37.0	54.0
38.0	273.0
39.0	183.0
40.0	248.0
41.0	261.0
42.0	454.0
43.0	288.0
44.0	481.0
45.0	520.0
46.0	721.0
47.0	493.0
48.0	945.0
49.0	1306.0
50.0	1039.0
51.0	1286.0
52.0	1411.0
53.0	1924.0
54.0	1767.0
55.0	2003.0
56.0	2520.0
57.0	3911.0
58.0	3566.0
59.0	4020.0
60.0	4549279.0
