#Coverage (X)	Coverage
1.0	91.60513100289761
2.0	88.06519036285769
3.0	82.86513777328719
4.0	75.63947571925037
5.0	66.35737511788656
6.0	55.62289137044487
7.0	44.43822847683833
8.0	33.757328118546
9.0	24.520239220432074
10.0	17.06630944407233
11.0	11.42338641636239
12.0	7.493227022343319
13.0	4.836128620838508
14.0	3.131853854825863
15.0	2.090787404590813
16.0	1.451182281869734
17.0	1.0604873231183802
18.0	0.8066701795395375
19.0	0.6377210081875972
20.0	0.5174896554865285
21.0	0.42520945245766484
22.0	0.3534267591884088
23.0	0.29909800604778525
24.0	0.25611534921854684
25.0	0.22298806071816557
26.0	0.19443647894189553
27.0	0.17201344553819808
28.0	0.15412470974798964
29.0	0.14087379434783998
30.0	0.1300867210298975
31.0	0.12033487547759592
32.0	0.11186671235468282
33.0	0.10315009456802215
34.0	0.09530306810449929
35.0	0.08755956441753199
36.0	0.0807063566090136
37.0	0.07461921734706323
38.0	0.06904969196793331
39.0	0.06418412146943808
40.0	0.05950489196875708
41.0	0.05540539001682987
42.0	0.05101602429053287
43.0	0.047496249887373665
44.0	0.04376942993107491
45.0	0.039897678087598365
46.0	0.036398608239750274
47.0	0.03308587938971641
48.0	0.029752445984371434
49.0	0.026253376136523343
50.0	0.022899238175853043
51.0	0.01966932754706363
