#Mapping quality	mapping quality
30.0	684.0
31.0	86.0
32.0	443.0
33.0	311.0
34.0	585.0
35.0	443.0
36.0	2244.0
37.0	593.0
38.0	443.0
39.0	638.0
40.0	761.0
41.0	1125.0
42.0	805.0
43.0	1238.0
44.0	1272.0
45.0	1349.0
46.0	1763.0
47.0	1374.0
48.0	2093.0
49.0	2401.0
50.0	2349.0
51.0	2186.0
52.0	3366.0
53.0	3109.0
54.0	4883.0
55.0	6028.0
56.0	8801.0
57.0	14342.0
58.0	20230.0
59.0	21053.0
60.0	4516213.0
