#Coverage (X)	Coverage
1.0	95.8934377947164
2.0	95.81140634656734
3.0	95.7482574528635
4.0	95.69854581555761
5.0	95.66463175395535
6.0	95.62827455482618
7.0	95.60291147456807
8.0	95.58123380515565
9.0	95.56220631882323
10.0	95.54630522034306
11.0	95.52972087153755
12.0	95.51342638650642
13.0	95.49994772099784
14.0	95.48686244204019
15.0	95.47520577739911
16.0	95.46294868065397
17.0	95.44826915093724
18.0	95.4365089635196
19.0	95.42361002555977
20.0	95.41367183900965
21.0	95.4038164706808
22.0	95.39367123857755
23.0	95.38145555094304
24.0	95.36876365853634
25.0	95.35576119779994
26.0	95.34424946504605
27.0	95.33250998218372
28.0	95.323192932293
29.0	95.31333756396414
30.0	95.30389628674152
31.0	95.29389598652547
32.0	95.28341948153724
33.0	95.2734605904318
34.0	95.26312901733074
35.0	95.25323223989126
36.0	95.24331475789646
37.0	95.23178232058726
38.0	95.22020847416744
39.0	95.20834476397324
40.0	95.197868258985
41.0	95.18633582167581
42.0	95.17532099824943
43.0	95.165030834259
44.0	95.15409882905388
45.0	95.14254568718937
46.0	95.1304128177761
47.0	95.11678922038033
48.0	95.10391098697579
49.0	95.09184023122847
50.0	95.07869283860488
51.0	95.06734674229351
