#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	2.3444322664212827E-6
15.0	5.861080666053207E-6
16.0	1.0549945198895772E-5
17.0	3.164983559668732E-5
18.0	4.923307759484694E-5
19.0	1.0549945198895772E-4
20.0	1.7231577158196426E-4
21.0	2.2037663304360055E-4
22.0	4.454421306200437E-4
23.0	6.916075185942784E-4
24.0	9.553561485666727E-4
25.0	0.001529742053839887
26.0	0.001725502148086064
27.0	0.0023655321568190747
28.0	0.0030430730818148256
29.0	0.0037170973584109432
30.0	0.004364160663943218
31.0	0.005394538645035371
32.0	0.006375683548532679
33.0	0.0074717056330846285
34.0	0.00855366112403805
35.0	0.009805587954307016
36.0	0.011634245122115616
37.0	0.013956405282005896
38.0	0.01613907172204411
39.0	0.019418932462767487
40.0	0.022966058481862884
41.0	0.02728215828434447
42.0	0.0325289976965953
43.0	0.037449961023813566
44.0	0.04310121500202207
45.0	0.04932685488550379
46.0	0.055369629052204654
47.0	0.060223776059829905
48.0	0.06371815235293084
49.0	0.06545420444621579
50.0	0.06481065778908315
51.0	0.06823938997872428
52.0	0.05166542607125902
53.0	0.051561098835403274
54.0	0.04429218659336409
55.0	0.03730226179102904
56.0	0.02943903596945205
57.0	0.02258626045470264
58.0	0.016402820352016505
59.0	0.011964810071681015
60.0	0.00864509398242848
61.0	0.006127173728292023
62.0	0.004154333976098512
63.0	0.002742985751712901
64.0	0.0017559797675495408
65.0	0.0011909715913420117
66.0	6.435466571326421E-4
67.0	4.079312143573032E-4
68.0	1.9576009424617712E-4
69.0	1.195660455874854E-4
70.0	5.5094158260900144E-5
71.0	4.337199692879373E-5
72.0	1.2894377465317055E-5
73.0	5.861080666053207E-6
74.0	3.516648399631924E-6
75.0	3.516648399631924E-6
76.0	0.0
77.0	1.1722161332106414E-6
78.0	2.3444322664212827E-6
79.0	1.1722161332106414E-6
80.0	1.1722161332106414E-6
81.0	0.0
82.0	1.1722161332106414E-6
83.0	0.0
84.0	0.0
85.0	1.1722161332106414E-6
86.0	1.1722161332106414E-6
87.0	0.0
88.0	1.1722161332106414E-6
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.1722161332106414E-5
