#Coverage (X)	Coverage
1.0	89.16354631764308
2.0	89.1489496061476
3.0	88.29349949429124
4.0	87.86149894769098
5.0	86.98801516815722
6.0	86.2662336653999
7.0	85.47511260690021
8.0	84.89604760391357
9.0	84.17227846384623
10.0	83.61213742441544
11.0	82.9178101620028
12.0	82.36949142365557
13.0	81.7212732059244
14.0	81.18115347148103
15.0	80.5546129231623
16.0	80.01492798438049
17.0	79.39335652933681
18.0	78.85193240790873
19.0	78.17021421968155
20.0	77.51901454598534
21.0	0.48831693705091084
22.0	0.003913160954112982
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
