#Coverage (X)	Coverage
1.0	93.09503080320216
2.0	91.63970761026988
3.0	90.24117701256041
4.0	88.79316252765352
5.0	87.22323962106523
6.0	85.4962519578745
7.0	83.6078515814657
8.0	81.52472486234059
9.0	79.28693511502934
10.0	76.87245269267919
11.0	74.30231342348787
12.0	71.54850404411727
13.0	68.64872754979187
14.0	65.63656672922895
15.0	62.49512666529327
16.0	59.29683189246883
17.0	56.06352571661055
18.0	52.78363429129861
19.0	49.49624781696346
20.0	46.227495442409776
21.0	42.980876237485404
22.0	39.819249232119816
23.0	36.73499514995793
24.0	33.77233892114775
25.0	30.90390912356584
26.0	28.1819019411556
27.0	25.610603216866778
28.0	23.19318074766221
29.0	20.958952183864753
30.0	18.89547408773143
31.0	16.98723874733301
32.0	15.23045722904726
33.0	13.611754390142153
34.0	12.12102640762508
35.0	10.760861350910133
36.0	9.551446161427222
37.0	8.451392433106179
38.0	7.45539979978696
39.0	6.566863808540845
40.0	5.778786319672136
41.0	5.081125623854149
42.0	4.474792721520643
43.0	3.9295382573597095
44.0	3.446231822694486
45.0	3.028890101255641
46.0	2.6642621776430246
47.0	2.3454327303821856
48.0	2.0638093690183297
49.0	1.807590497023213
50.0	1.5852028684090982
51.0	1.3942033456491032
