#Coverage (X)	Coverage
1.0	93.4746488248612
2.0	93.47063214113054
3.0	93.35269899406919
4.0	93.24927974028206
5.0	93.12511452207157
6.0	93.00751264789523
7.0	92.86357457936109
8.0	92.74727709216944
9.0	92.60367029652029
10.0	92.49435024446903
11.0	92.35275179068523
12.0	92.23554330305983
13.0	92.09187439374475
14.0	91.97472801978527
15.0	91.82698031307358
16.0	91.70420230006906
17.0	91.5544048423814
18.0	91.41682307232826
19.0	91.24340171702877
20.0	91.07035304372491
21.0	0.09708365986142553
22.0	3.726819956284544E-4
23.0	0.0
24.0	0.0
25.0	0.0
26.0	0.0
27.0	0.0
28.0	0.0
29.0	0.0
30.0	0.0
31.0	0.0
32.0	0.0
33.0	0.0
34.0	0.0
35.0	0.0
36.0	0.0
37.0	0.0
38.0	0.0
39.0	0.0
40.0	0.0
41.0	0.0
42.0	0.0
43.0	0.0
44.0	0.0
45.0	0.0
46.0	0.0
47.0	0.0
48.0	0.0
49.0	0.0
50.0	0.0
51.0	0.0
